region_name,region_risk_level,recorded_at,year,month,day_of_year,is_rainy_season,rainfall_mm,temperature_c,humidity_pct,wind_speed_ms,soil_moisture_pct,risk_level
Nyagatare (Control Zone),low,2019-04-02,2019,4,92,1,9.09,20.15,85.59,1.42,64.0,moderate
Nyagatare (Control Zone),low,2019-04-03,2019,4,93,1,1.22,21.67,77.24,1.32,65.0,low
Nyagatare (Control Zone),low,2019-04-04,2019,4,94,1,2.65,21.01,82.96,1.28,65.0,moderate
Nyagatare (Control Zone),low,2019-04-05,2019,4,95,1,5.35,21.07,83.18,1.85,65.0,moderate
Nyagatare (Control Zone),low,2019-04-06,2019,4,96,1,0.74,22.46,75.42,2.24,65.0,low
Nyagatare (Control Zone),low,2019-04-07,2019,4,97,1,0.07,22.65,71.7,2.33,64.0,low
Nyagatare (Control Zone),low,2019-04-08,2019,4,98,1,0.65,23.17,71.21,1.44,63.0,low
Nyagatare (Control Zone),low,2019-04-09,2019,4,99,1,3.86,21.89,78.83,1.5,63.0,low
Nyagatare (Control Zone),low,2019-04-10,2019,4,100,1,5.75,20.32,81.5,0.73,64.0,moderate
Nyagatare (Control Zone),low,2019-04-11,2019,4,101,1,0.05,21.72,73.05,1.28,64.0,low
Nyagatare (Control Zone),low,2019-04-12,2019,4,102,1,15.16,19.8,87.34,1.46,65.0,moderate
Nyagatare (Control Zone),low,2019-04-13,2019,4,103,1,0.78,21.02,81.07,1.4,66.0,moderate
Nyagatare (Control Zone),low,2019-04-14,2019,4,104,1,3.79,20.06,83.44,1.14,66.0,moderate
Nyagatare (Control Zone),low,2019-04-15,2019,4,105,1,1.61,21.6,78.32,1.15,66.0,low
Nyagatare (Control Zone),low,2019-04-16,2019,4,106,1,5.72,21.53,79.01,1.53,66.0,low
Nyagatare (Control Zone),low,2019-04-17,2019,4,107,1,2.06,20.66,77.78,1.85,65.0,low
Nyagatare (Control Zone),low,2019-04-18,2019,4,108,1,1.32,21.46,72.9,2.34,65.0,low
Nyagatare (Control Zone),low,2019-04-19,2019,4,109,1,0.18,22.07,72.67,2.4,64.0,low
Nyagatare (Control Zone),low,2019-04-20,2019,4,110,1,1.99,22.76,73.31,1.76,64.0,low
Nyagatare (Control Zone),low,2019-04-21,2019,4,111,1,1.96,21.36,78.1,1.29,63.0,low
Nyagatare (Control Zone),low,2019-04-22,2019,4,112,1,7.41,20.1,83.54,1.31,64.0,moderate
Nyagatare (Control Zone),low,2019-04-23,2019,4,113,1,9.7,19.48,85.14,0.97,65.0,moderate
Nyagatare (Control Zone),low,2019-04-24,2019,4,114,1,5.68,21.59,77.12,0.99,66.0,low
Nyagatare (Control Zone),low,2019-04-25,2019,4,115,1,9.88,22.44,76.69,0.78,66.0,low
Nyagatare (Control Zone),low,2019-04-26,2019,4,116,1,17.61,20.13,89.06,0.96,70.0,high
Nyagatare (Control Zone),low,2019-04-27,2019,4,117,1,6.36,20.15,82.28,0.91,70.0,moderate
Nyagatare (Control Zone),low,2019-04-28,2019,4,118,1,2.04,21.61,77.68,1.21,69.0,low
Nyagatare (Control Zone),low,2019-04-29,2019,4,119,1,0.8,21.66,80.01,1.39,68.0,moderate
Nyagatare (Control Zone),low,2019-04-30,2019,4,120,1,1.22,20.47,88.28,1.56,67.0,moderate
Nyagatare (Control Zone),low,2019-05-01,2019,5,121,1,3.52,20.74,86.96,1.19,67.0,moderate
Nyagatare (Control Zone),low,2019-05-02,2019,5,122,1,1.68,21.27,82.08,1.62,66.0,moderate
Nyagatare (Control Zone),low,2019-05-03,2019,5,123,1,1.09,21.29,82.67,1.04,66.0,moderate
Nyagatare (Control Zone),low,2019-05-04,2019,5,124,1,0.6,21.53,80.46,1.93,65.0,moderate
Nyagatare (Control Zone),low,2019-05-05,2019,5,125,1,2.29,19.09,87.41,2.23,65.0,moderate
Nyagatare (Control Zone),low,2019-05-06,2019,5,126,1,3.07,20.79,81.12,2.36,65.0,moderate
Nyagatare (Control Zone),low,2019-05-07,2019,5,127,1,13.64,20.46,83.33,2.01,66.0,moderate
Nyagatare (Control Zone),low,2019-05-08,2019,5,128,1,3.25,20.61,82.48,1.92,67.0,moderate
Nyagatare (Control Zone),low,2019-05-09,2019,5,129,1,3.67,20.29,84.04,1.95,67.0,moderate
Nyagatare (Control Zone),low,2019-05-10,2019,5,130,1,3.57,20.4,84.15,1.7,66.0,moderate
Nyagatare (Control Zone),low,2019-05-11,2019,5,131,1,3.32,19.21,83.49,2.31,66.0,moderate
Nyagatare (Control Zone),low,2019-05-12,2019,5,132,1,0.53,20.55,75.58,2.05,66.0,low
Nyagatare (Control Zone),low,2019-05-13,2019,5,133,1,1.08,20.64,79.29,2.27,65.0,low
Nyagatare (Control Zone),low,2019-05-14,2019,5,134,1,1.4,20.79,80.8,1.99,65.0,moderate
Nyagatare (Control Zone),low,2019-05-15,2019,5,135,1,3.3,19.81,82.63,1.85,65.0,moderate
Nyagatare (Control Zone),low,2019-05-16,2019,5,136,1,7.59,20.08,80.65,1.8,66.0,moderate
Nyagatare (Control Zone),low,2019-05-17,2019,5,137,1,0.95,20.32,80.63,1.79,66.0,moderate
Nyagatare (Control Zone),low,2019-05-18,2019,5,138,1,1.76,20.98,78.54,1.84,65.0,low
Nyagatare (Control Zone),low,2019-05-19,2019,5,139,1,13.27,19.37,86.52,1.65,67.0,moderate
Nyagatare (Control Zone),low,2019-05-20,2019,5,140,1,6.14,19.95,83.74,1.54,67.0,moderate
Nyagatare (Control Zone),low,2019-05-21,2019,5,141,1,7.96,20.26,81.84,1.88,68.0,moderate
Nyagatare (Control Zone),low,2019-05-22,2019,5,142,1,1.48,20.97,76.57,1.57,67.0,low
Nyagatare (Control Zone),low,2019-05-23,2019,5,143,1,7.33,20.04,83.79,1.98,67.0,moderate
Nyagatare (Control Zone),low,2019-05-24,2019,5,144,1,3.5,19.7,83.67,2.04,67.0,moderate
Nyagatare (Control Zone),low,2019-05-25,2019,5,145,1,6.88,19.96,81.83,1.99,67.0,moderate
Nyagatare (Control Zone),low,2019-05-26,2019,5,146,1,10.55,19.56,84.67,1.95,69.0,moderate
Nyagatare (Control Zone),low,2019-05-27,2019,5,147,1,4.23,20.4,81.84,1.94,69.0,moderate
Nyagatare (Control Zone),low,2019-05-28,2019,5,148,1,6.05,19.99,82.42,1.75,69.0,moderate
Nyagatare (Control Zone),low,2019-05-29,2019,5,149,1,4.31,20.35,80.12,1.86,68.0,moderate
Nyagatare (Control Zone),low,2019-05-30,2019,5,150,1,1.77,20.76,78.89,1.8,68.0,low
Nyagatare (Control Zone),low,2019-05-31,2019,5,151,1,1.04,20.73,79.52,1.67,67.0,low
Nyagatare (Control Zone),low,2019-06-01,2019,6,152,0,3.14,21.39,77.7,0.87,67.0,low
Nyagatare (Control Zone),low,2019-06-02,2019,6,153,0,22.82,20.24,86.13,1.08,68.0,moderate
Nyagatare (Control Zone),low,2019-06-03,2019,6,154,0,27.83,20.67,82.1,1.23,74.0,moderate
Nyagatare (Control Zone),low,2019-06-04,2019,6,155,0,1.24,20.07,80.7,1.4,73.0,moderate
Nyagatare (Control Zone),low,2019-06-05,2019,6,156,0,3.64,20.2,78.61,1.34,71.0,low
Nyagatare (Control Zone),low,2019-06-06,2019,6,157,0,3.69,19.71,80.28,1.42,71.0,moderate
Nyagatare (Control Zone),low,2019-06-07,2019,6,158,0,0.4,20.14,80.39,1.29,70.0,moderate
Nyagatare (Control Zone),low,2019-06-08,2019,6,159,0,1.03,20.11,81.47,1.54,69.0,low
Nyagatare (Control Zone),low,2019-06-09,2019,6,160,0,0.57,19.66,81.49,1.96,68.0,low
Nyagatare (Control Zone),low,2019-06-10,2019,6,161,0,0.03,19.61,76.63,2.05,68.0,low
Nyagatare (Control Zone),low,2019-06-11,2019,6,162,0,0.01,19.18,73.14,1.74,67.0,low
Nyagatare (Control Zone),low,2019-06-12,2019,6,163,0,0.01,19.75,74.02,1.99,66.0,low
Nyagatare (Control Zone),low,2019-06-13,2019,6,164,0,0.06,20.28,75.72,2.18,66.0,low
Nyagatare (Control Zone),low,2019-06-14,2019,6,165,0,0.29,20.66,77.19,2.24,65.0,low
Nyagatare (Control Zone),low,2019-06-15,2019,6,166,0,0.28,20.72,73.65,1.67,65.0,low
Nyagatare (Control Zone),low,2019-06-16,2019,6,167,0,0.11,20.89,72.19,1.46,64.0,low
Nyagatare (Control Zone),low,2019-06-17,2019,6,168,0,0.03,20.33,70.43,2.05,64.0,low
Nyagatare (Control Zone),low,2019-06-18,2019,6,169,0,0.0,20.33,68.34,1.79,64.0,low
Nyagatare (Control Zone),low,2019-06-19,2019,6,170,0,0.02,20.99,69.22,1.63,63.0,low
Nyagatare (Control Zone),low,2019-06-20,2019,6,171,0,0.03,21.67,70.02,1.65,63.0,low
Nyagatare (Control Zone),low,2019-06-21,2019,6,172,0,3.83,21.84,68.11,1.74,63.0,low
Nyagatare (Control Zone),low,2019-06-22,2019,6,173,0,3.97,20.58,78.15,1.43,64.0,low
Nyagatare (Control Zone),low,2019-06-23,2019,6,174,0,3.52,20.68,76.78,1.12,64.0,low
Nyagatare (Control Zone),low,2019-06-24,2019,6,175,0,9.63,20.42,82.68,0.97,65.0,low
Nyagatare (Control Zone),low,2019-06-25,2019,6,176,0,9.25,18.75,87.22,1.51,67.0,low
Nyagatare (Control Zone),low,2019-06-26,2019,6,177,0,0.66,19.71,78.62,1.67,67.0,low
Nyagatare (Control Zone),low,2019-06-27,2019,6,178,0,2.53,19.55,82.09,1.59,67.0,low
Nyagatare (Control Zone),low,2019-06-28,2019,6,179,0,0.73,20.55,74.15,1.59,67.0,low
Nyagatare (Control Zone),low,2019-06-29,2019,6,180,0,0.07,20.59,71.82,1.65,66.0,low
Nyagatare (Control Zone),low,2019-06-30,2019,6,181,0,0.34,20.83,71.99,1.92,65.0,low
Nyagatare (Control Zone),low,2019-07-01,2019,7,182,0,0.0,20.5,69.59,2.18,65.0,low
Nyagatare (Control Zone),low,2019-07-02,2019,7,183,0,0.0,20.3,64.66,1.92,64.0,low
Nyagatare (Control Zone),low,2019-07-03,2019,7,184,0,0.08,20.46,68.29,2.18,64.0,low
Nyagatare (Control Zone),low,2019-07-04,2019,7,185,0,0.15,20.56,67.95,1.96,63.0,low
Nyagatare (Control Zone),low,2019-07-05,2019,7,186,0,0.11,21.28,65.86,1.63,63.0,low
Nyagatare (Control Zone),low,2019-07-06,2019,7,187,0,0.41,21.3,66.57,1.54,63.0,low
Nyagatare (Control Zone),low,2019-07-07,2019,7,188,0,2.69,20.85,74.03,1.89,63.0,low
Nyagatare (Control Zone),low,2019-07-08,2019,7,189,0,2.18,21.14,72.9,2.01,63.0,low
Nyagatare (Control Zone),low,2019-07-09,2019,7,190,0,13.8,19.72,80.13,1.68,64.0,low
Nyagatare (Control Zone),low,2019-07-10,2019,7,191,0,4.85,20.18,76.81,1.76,66.0,low
Nyagatare (Control Zone),low,2019-07-11,2019,7,192,0,0.35,20.95,72.68,2.34,66.0,low
Nyagatare (Control Zone),low,2019-07-12,2019,7,193,0,0.14,20.38,72.57,1.61,65.0,low
Nyagatare (Control Zone),low,2019-07-13,2019,7,194,0,1.9,18.06,84.04,1.81,65.0,low
Nyagatare (Control Zone),low,2019-07-14,2019,7,195,0,0.18,20.04,74.23,1.87,65.0,low
Nyagatare (Control Zone),low,2019-07-15,2019,7,196,0,0.01,20.81,68.71,2.34,64.0,low
Nyagatare (Control Zone),low,2019-07-16,2019,7,197,0,0.0,19.55,71.46,2.06,64.0,low
Nyagatare (Control Zone),low,2019-07-17,2019,7,198,0,0.0,20.43,67.58,2.3,64.0,low
Nyagatare (Control Zone),low,2019-07-18,2019,7,199,0,0.0,20.45,67.59,2.31,63.0,low
Nyagatare (Control Zone),low,2019-07-19,2019,7,200,0,0.0,20.99,66.33,1.77,63.0,low
Nyagatare (Control Zone),low,2019-07-20,2019,7,201,0,0.17,22.07,64.34,1.3,62.0,low
Nyagatare (Control Zone),low,2019-07-21,2019,7,202,0,0.2,21.76,69.65,1.72,62.0,low
Nyagatare (Control Zone),low,2019-07-22,2019,7,203,0,0.0,21.75,63.16,2.37,62.0,low
Nyagatare (Control Zone),low,2019-07-23,2019,7,204,0,0.05,21.01,59.22,1.84,61.0,low
Nyagatare (Control Zone),low,2019-07-24,2019,7,205,0,0.1,21.38,60.4,1.26,61.0,low
Nyagatare (Control Zone),low,2019-07-25,2019,7,206,0,0.0,22.06,58.81,1.47,61.0,low
Nyagatare (Control Zone),low,2019-07-26,2019,7,207,0,0.0,20.96,55.75,1.74,61.0,low
Nyagatare (Control Zone),low,2019-07-27,2019,7,208,0,0.0,20.18,54.55,2.06,61.0,low
Nyagatare (Control Zone),low,2019-07-28,2019,7,209,0,0.0,20.39,57.32,1.56,60.0,low
Nyagatare (Control Zone),low,2019-07-29,2019,7,210,0,0.0,21.21,59.6,1.24,60.0,low
Nyagatare (Control Zone),low,2019-07-30,2019,7,211,0,16.46,20.67,72.55,1.06,61.0,low
Nyagatare (Control Zone),low,2019-07-31,2019,7,212,0,21.44,20.16,76.81,1.48,67.0,low
Nyagatare (Control Zone),low,2019-08-01,2019,8,213,0,0.82,20.87,73.94,1.75,67.0,low
Nyagatare (Control Zone),low,2019-08-02,2019,8,214,0,2.18,21.07,73.33,1.96,66.0,low
Nyagatare (Control Zone),low,2019-08-03,2019,8,215,0,3.8,20.76,73.73,1.95,66.0,low
Nyagatare (Control Zone),low,2019-08-04,2019,8,216,0,0.39,21.17,67.36,2.28,66.0,low
Nyagatare (Control Zone),low,2019-08-05,2019,8,217,0,0.0,21.18,61.63,2.24,65.0,low
Nyagatare (Control Zone),low,2019-08-06,2019,8,218,0,0.04,21.67,64.08,1.61,65.0,low
Nyagatare (Control Zone),low,2019-08-07,2019,8,219,0,0.12,22.59,60.93,1.63,64.0,low
Nyagatare (Control Zone),low,2019-08-08,2019,8,220,0,5.01,22.37,66.64,1.91,64.0,low
Nyagatare (Control Zone),low,2019-08-09,2019,8,221,0,0.71,22.1,68.3,1.89,64.0,low
Nyagatare (Control Zone),low,2019-08-10,2019,8,222,0,0.32,22.05,67.45,1.98,64.0,low
Nyagatare (Control Zone),low,2019-08-11,2019,8,223,0,0.6,21.82,65.9,2.12,63.0,low
Nyagatare (Control Zone),low,2019-08-12,2019,8,224,0,0.04,21.96,63.03,1.83,63.0,low
Nyagatare (Control Zone),low,2019-08-13,2019,8,225,0,0.0,21.61,60.65,2.06,62.0,low
Nyagatare (Control Zone),low,2019-08-14,2019,8,226,0,0.0,20.82,59.22,2.51,62.0,low
Nyagatare (Control Zone),low,2019-08-15,2019,8,227,0,0.0,20.08,56.7,2.69,62.0,low
Nyagatare (Control Zone),low,2019-08-16,2019,8,228,0,0.05,20.14,58.59,2.72,61.0,low
Nyagatare (Control Zone),low,2019-08-17,2019,8,229,0,1.15,21.36,60.66,1.91,61.0,low
Nyagatare (Control Zone),low,2019-08-18,2019,8,230,0,1.2,22.37,63.38,2.1,61.0,low
Nyagatare (Control Zone),low,2019-08-19,2019,8,231,0,0.26,22.43,62.25,2.06,61.0,low
Nyagatare (Control Zone),low,2019-08-20,2019,8,232,0,0.45,22.25,62.92,1.98,61.0,low
Nyagatare (Control Zone),low,2019-08-21,2019,8,233,0,1.57,21.32,65.68,2.54,61.0,low
Nyagatare (Control Zone),low,2019-08-22,2019,8,234,0,2.12,21.36,66.15,2.35,61.0,low
Nyagatare (Control Zone),low,2019-08-23,2019,8,235,0,0.33,21.65,64.82,2.31,61.0,low
Nyagatare (Control Zone),low,2019-08-24,2019,8,236,0,0.06,21.34,65.55,2.09,61.0,low
Nyagatare (Control Zone),low,2019-08-25,2019,8,237,0,1.14,20.26,71.47,2.63,60.0,low
Nyagatare (Control Zone),low,2019-08-26,2019,8,238,0,0.29,22.11,63.32,2.59,60.0,low
Nyagatare (Control Zone),low,2019-08-27,2019,8,239,0,0.82,21.81,67.37,1.85,60.0,low
Nyagatare (Control Zone),low,2019-08-28,2019,8,240,0,0.65,22.03,67.65,1.44,60.0,low
Nyagatare (Control Zone),low,2019-08-29,2019,8,241,0,3.18,21.68,70.16,1.43,60.0,low
Nyagatare (Control Zone),low,2019-08-30,2019,8,242,0,3.99,21.43,72.88,1.39,61.0,low
Nyagatare (Control Zone),low,2019-08-31,2019,8,243,0,7.11,21.42,72.53,1.59,62.0,low
Nyagatare (Control Zone),low,2019-09-01,2019,9,244,1,1.88,20.93,75.71,1.51,62.0,low
Nyagatare (Control Zone),low,2019-09-02,2019,9,245,1,7.02,22.11,72.97,1.53,62.0,low
Nyagatare (Control Zone),low,2019-09-03,2019,9,246,1,7.28,20.98,76.93,1.79,64.0,low
Nyagatare (Control Zone),low,2019-09-04,2019,9,247,1,0.11,21.8,68.73,1.94,64.0,low
Nyagatare (Control Zone),low,2019-09-05,2019,9,248,1,0.03,22.12,66.01,1.82,64.0,low
Nyagatare (Control Zone),low,2019-09-06,2019,9,249,1,0.61,22.35,65.3,1.69,63.0,low
Nyagatare (Control Zone),low,2019-09-07,2019,9,250,1,0.1,22.18,64.31,2.43,63.0,low
Nyagatare (Control Zone),low,2019-09-08,2019,9,251,1,0.18,21.38,64.85,2.27,62.0,low
Nyagatare (Control Zone),low,2019-09-09,2019,9,252,1,0.02,21.93,60.6,2.22,62.0,low
Nyagatare (Control Zone),low,2019-09-10,2019,9,253,1,0.6,21.74,67.14,2.08,61.0,low
Nyagatare (Control Zone),low,2019-09-11,2019,9,254,1,1.55,22.14,69.11,1.8,61.0,low
Nyagatare (Control Zone),low,2019-09-12,2019,9,255,1,8.94,21.83,70.97,1.87,61.0,low
Nyagatare (Control Zone),low,2019-09-13,2019,9,256,1,1.88,22.14,70.11,1.54,63.0,low
Nyagatare (Control Zone),low,2019-09-14,2019,9,257,1,0.19,22.79,66.72,1.61,62.0,low
Nyagatare (Control Zone),low,2019-09-15,2019,9,258,1,0.81,22.51,67.92,1.73,62.0,low
Nyagatare (Control Zone),low,2019-09-16,2019,9,259,1,3.45,22.53,66.81,2.34,62.0,low
Nyagatare (Control Zone),low,2019-09-17,2019,9,260,1,0.07,22.53,64.07,2.33,62.0,low
Nyagatare (Control Zone),low,2019-09-18,2019,9,261,1,3.09,22.76,65.18,2.4,61.0,low
Nyagatare (Control Zone),low,2019-09-19,2019,9,262,1,4.7,21.97,68.41,2.02,62.0,low
Nyagatare (Control Zone),low,2019-09-20,2019,9,263,1,1.08,22.12,63.54,2.43,62.0,low
Nyagatare (Control Zone),low,2019-09-21,2019,9,264,1,3.13,22.8,62.35,2.23,62.0,low
Nyagatare (Control Zone),low,2019-09-22,2019,9,265,1,1.45,22.74,68.13,1.72,62.0,low
Nyagatare (Control Zone),low,2019-09-23,2019,9,266,1,2.25,22.94,67.63,1.83,62.0,low
Nyagatare (Control Zone),low,2019-09-24,2019,9,267,1,0.71,22.81,65.88,1.48,61.0,low
Nyagatare (Control Zone),low,2019-09-25,2019,9,268,1,7.02,21.32,72.72,1.52,61.0,low
Nyagatare (Control Zone),low,2019-09-26,2019,9,269,1,4.19,21.17,74.45,2.06,63.0,low
Nyagatare (Control Zone),low,2019-09-27,2019,9,270,1,4.53,20.07,78.43,2.15,63.0,low
Nyagatare (Control Zone),low,2019-09-28,2019,9,271,1,9.69,20.57,78.44,1.28,64.0,low
Nyagatare (Control Zone),low,2019-09-29,2019,9,272,1,4.57,22.07,71.77,1.34,65.0,low
Nyagatare (Control Zone),low,2019-09-30,2019,9,273,1,4.54,20.43,79.36,1.13,65.0,low
Nyagatare (Control Zone),low,2019-10-01,2019,10,274,1,3.41,21.05,76.06,1.56,65.0,low
Nyagatare (Control Zone),low,2019-10-02,2019,10,275,1,7.15,21.03,75.36,1.53,66.0,low
Nyagatare (Control Zone),low,2019-10-03,2019,10,276,1,19.91,19.65,82.9,1.83,68.0,moderate
Nyagatare (Control Zone),low,2019-10-04,2019,10,277,1,0.34,21.31,69.28,2.51,68.0,low
Nyagatare (Control Zone),low,2019-10-05,2019,10,278,1,0.15,20.53,68.42,2.38,67.0,low
Nyagatare (Control Zone),low,2019-10-06,2019,10,279,1,46.45,19.85,86.06,2.22,71.0,high
Nyagatare (Control Zone),low,2019-10-07,2019,10,280,1,3.12,20.35,79.0,1.9,73.0,moderate
Nyagatare (Control Zone),low,2019-10-08,2019,10,281,1,2.21,20.14,74.47,2.18,71.0,moderate
Nyagatare (Control Zone),low,2019-10-09,2019,10,282,1,6.48,20.0,78.29,1.0,70.0,moderate
Nyagatare (Control Zone),low,2019-10-10,2019,10,283,1,4.92,19.81,84.36,1.73,70.0,moderate
Nyagatare (Control Zone),low,2019-10-11,2019,10,284,1,123.69,19.78,87.61,1.35,77.0,critical
Nyagatare (Control Zone),low,2019-10-12,2019,10,285,1,6.59,19.67,85.08,1.84,79.0,moderate
Nyagatare (Control Zone),low,2019-10-13,2019,10,286,1,5.52,19.96,82.55,2.14,77.0,moderate
Nyagatare (Control Zone),low,2019-10-14,2019,10,287,1,40.6,19.46,88.26,1.52,79.0,high
Nyagatare (Control Zone),low,2019-10-15,2019,10,288,1,2.59,19.87,84.39,1.71,79.0,moderate
Nyagatare (Control Zone),low,2019-10-16,2019,10,289,1,3.84,20.4,78.73,1.35,77.0,moderate
Nyagatare (Control Zone),low,2019-10-17,2019,10,290,1,1.92,20.68,77.9,1.28,75.0,moderate
Nyagatare (Control Zone),low,2019-10-18,2019,10,291,1,2.22,18.66,88.94,1.49,74.0,moderate
Nyagatare (Control Zone),low,2019-10-19,2019,10,292,1,0.84,20.48,76.34,1.41,73.0,moderate
Nyagatare (Control Zone),low,2019-10-20,2019,10,293,1,1.67,19.95,83.76,1.1,72.0,moderate
Nyagatare (Control Zone),low,2019-10-21,2019,10,294,1,1.64,20.73,81.35,1.41,71.0,moderate
Nyagatare (Control Zone),low,2019-10-22,2019,10,295,1,0.76,20.87,79.98,1.37,70.0,moderate
Nyagatare (Control Zone),low,2019-10-23,2019,10,296,1,1.85,20.73,80.0,1.36,70.0,moderate
Nyagatare (Control Zone),low,2019-10-24,2019,10,297,1,14.44,19.34,86.53,1.15,72.0,moderate
Nyagatare (Control Zone),low,2019-10-25,2019,10,298,1,3.45,20.6,78.7,1.92,72.0,moderate
Nyagatare (Control Zone),low,2019-10-26,2019,10,299,1,32.25,19.47,82.97,1.31,73.0,high
Nyagatare (Control Zone),low,2019-10-27,2019,10,300,1,15.7,19.25,86.14,1.31,76.0,high
Nyagatare (Control Zone),low,2019-10-28,2019,10,301,1,3.2,18.67,87.44,1.54,76.0,moderate
Nyagatare (Control Zone),low,2019-10-29,2019,10,302,1,2.99,20.1,79.41,1.49,75.0,moderate
Nyagatare (Control Zone),low,2019-10-30,2019,10,303,1,4.76,19.55,83.67,1.32,74.0,moderate
Nyagatare (Control Zone),low,2019-10-31,2019,10,304,1,8.17,18.68,87.09,1.16,74.0,moderate
Nyagatare (Control Zone),low,2019-11-01,2019,11,305,1,6.25,19.21,82.68,1.16,75.0,moderate
Nyagatare (Control Zone),low,2019-11-02,2019,11,306,1,2.2,19.67,78.84,1.36,74.0,moderate
Nyagatare (Control Zone),low,2019-11-03,2019,11,307,1,0.89,20.65,75.12,1.52,73.0,moderate
Nyagatare (Control Zone),low,2019-11-04,2019,11,308,1,3.18,20.16,82.13,1.58,72.0,moderate
Nyagatare (Control Zone),low,2019-11-05,2019,11,309,1,1.74,20.17,78.82,1.5,72.0,moderate
Nyagatare (Control Zone),low,2019-11-06,2019,11,310,1,2.39,20.06,81.44,1.78,72.0,moderate
Nyagatare (Control Zone),low,2019-11-07,2019,11,311,1,1.94,20.21,79.47,1.43,71.0,moderate
Nyagatare (Control Zone),low,2019-11-08,2019,11,312,1,4.76,20.73,79.64,1.37,71.0,moderate
Nyagatare (Control Zone),low,2019-11-09,2019,11,313,1,1.93,21.06,78.22,1.5,71.0,moderate
Nyagatare (Control Zone),low,2019-11-10,2019,11,314,1,3.53,20.27,83.17,1.68,71.0,moderate
Nyagatare (Control Zone),low,2019-11-11,2019,11,315,1,2.05,20.96,81.77,1.52,71.0,moderate
Nyagatare (Control Zone),low,2019-11-12,2019,11,316,1,4.94,20.45,85.46,1.38,71.0,moderate
Nyagatare (Control Zone),low,2019-11-13,2019,11,317,1,2.52,19.45,87.32,1.33,71.0,moderate
Nyagatare (Control Zone),low,2019-11-14,2019,11,318,1,3.53,19.65,83.16,1.19,71.0,moderate
Nyagatare (Control Zone),low,2019-11-15,2019,11,319,1,4.65,20.33,81.32,1.49,72.0,moderate
Nyagatare (Control Zone),low,2019-11-16,2019,11,320,1,6.97,20.61,84.79,1.55,72.0,moderate
Nyagatare (Control Zone),low,2019-11-17,2019,11,321,1,7.55,20.18,89.04,1.47,73.0,moderate
Nyagatare (Control Zone),low,2019-11-18,2019,11,322,1,7.23,19.63,88.22,1.2,74.0,moderate
Nyagatare (Control Zone),low,2019-11-19,2019,11,323,1,1.92,18.79,90.23,1.06,73.0,high
Nyagatare (Control Zone),low,2019-11-20,2019,11,324,1,8.97,20.23,81.68,1.23,74.0,moderate
Nyagatare (Control Zone),low,2019-11-21,2019,11,325,1,0.71,19.99,83.33,1.14,74.0,moderate
Nyagatare (Control Zone),low,2019-11-22,2019,11,326,1,0.76,20.81,78.51,1.12,73.0,moderate
Nyagatare (Control Zone),low,2019-11-23,2019,11,327,1,15.2,18.63,90.51,1.69,74.0,high
Nyagatare (Control Zone),low,2019-11-24,2019,11,328,1,3.26,19.2,86.53,0.92,75.0,moderate
Nyagatare (Control Zone),low,2019-11-25,2019,11,329,1,9.28,19.07,87.29,1.05,75.0,moderate
Nyagatare (Control Zone),low,2019-11-26,2019,11,330,1,7.51,19.66,85.79,0.59,76.0,moderate
Nyagatare (Control Zone),low,2019-11-27,2019,11,331,1,5.32,20.33,84.62,1.51,75.0,moderate
Nyagatare (Control Zone),low,2019-11-28,2019,11,332,1,4.65,19.92,84.16,1.61,75.0,moderate
Nyagatare (Control Zone),low,2019-11-29,2019,11,333,1,3.31,20.59,82.81,1.24,74.0,moderate
Nyagatare (Control Zone),low,2019-11-30,2019,11,334,1,18.01,20.29,84.84,1.07,74.0,high
Nyagatare (Control Zone),low,2019-12-01,2019,12,335,1,20.11,20.85,84.93,1.04,78.0,high
Nyagatare (Control Zone),low,2019-12-02,2019,12,336,1,11.28,20.0,87.98,0.96,79.0,moderate
Nyagatare (Control Zone),low,2019-12-03,2019,12,337,1,4.44,20.41,86.3,1.44,78.0,moderate
Nyagatare (Control Zone),low,2019-12-04,2019,12,338,1,4.19,18.68,91.48,1.1,78.0,high
Nyagatare (Control Zone),low,2019-12-05,2019,12,339,1,1.41,20.01,82.64,1.42,77.0,moderate
Nyagatare (Control Zone),low,2019-12-06,2019,12,340,1,2.0,19.81,86.27,1.35,76.0,moderate
Nyagatare (Control Zone),low,2019-12-07,2019,12,341,1,5.34,20.12,86.51,1.4,76.0,moderate
Nyagatare (Control Zone),low,2019-12-08,2019,12,342,1,3.6,20.66,86.33,1.12,76.0,moderate
Nyagatare (Control Zone),low,2019-12-09,2019,12,343,1,1.66,20.28,86.92,1.12,75.0,moderate
Nyagatare (Control Zone),low,2019-12-10,2019,12,344,1,1.57,20.15,85.39,1.31,75.0,moderate
Nyagatare (Control Zone),low,2019-12-11,2019,12,345,1,3.97,19.52,86.38,1.31,75.0,moderate
Nyagatare (Control Zone),low,2019-12-12,2019,12,346,1,2.84,19.47,84.01,1.15,75.0,moderate
Nyagatare (Control Zone),low,2019-12-13,2019,12,347,1,1.45,20.01,81.69,1.19,75.0,moderate
Nyagatare (Control Zone),low,2019-12-14,2019,12,348,1,0.58,20.1,81.15,1.33,74.0,moderate
Nyagatare (Control Zone),low,2019-12-15,2019,12,349,1,1.7,20.55,80.48,1.11,73.0,moderate
